StudentID,FirstName,LastName,Age,Gender,City,State,Email,PhoneNumber,Stage,ExamDateTime,Status
S202500134,Mahima,Nair,22,Female,Visakhapatnam,Andhra Pradesh,mahima.nair.s202500134@example.in,6391908624,Technical Entrance Test,2025-01-18 09:15:30,Fail
S202500135,Sneha,Patel,21,Female,Lucknow,Uttar Pradesh,sneha.patel.s202500135@example.in,9999028072,Technical Entrance Test,2025-01-18 12:34:58,Fail
S202500136,Ishaan,Choudhary,23,Male,Bhopal,Madhya Pradesh,ishaan.choudhary.s202500136@example.in,7479230421,Technical Entrance Test,2025-01-18 10:03:56,Fail
S202500137,Aniket,Pillai,21,Male,Noida,Uttar Pradesh,aniket.pillai.s202500137@example.in,7688771166,Technical Entrance Test,2025-01-18 15:43:26,Fail
S202500138,Suresh,Joshi,21,Male,Bengaluru,Karnataka,suresh.joshi.s202500138@example.in,6658953269,Technical Entrance Test,2025-01-18 15:11:37,Fail
S202500139,Aarav,Ali,25,Male,Delhi,Delhi,aarav.ali.s202500139@example.in,8259075839,Technical Entrance Test,2025-01-18 10:10:22,Fail
S202500140,Arjun,Ghosh,21,Male,Jaipur,Rajasthan,arjun.ghosh.s202500140@example.in,9582174081,Technical Entrance Test,2025-01-18 13:16:01,Fail
S202500141,Aditya,Kaur,20,Male,Noida,Uttar Pradesh,aditya.kaur.s202500141@example.in,6359097286,Technical Entrance Test,2025-01-18 12:54:26,Pass
S202500141,Aditya,Kaur,20,Male,Noida,Uttar Pradesh,aditya.kaur.s202500141@example.in,6359097286,IQ Test,2025-03-01 16:12:47,Pass
S202500141,Aditya,Kaur,20,Male,Noida,Uttar Pradesh,aditya.kaur.s202500141@example.in,6359097286,Descriptive Exam,2025-04-15 14:12:08,Fail
S202500142,Tanvi,Kaur,25,Female,Chennai,Tamil Nadu,tanvi.kaur.s202500142@example.in,8870145214,Technical Entrance Test,2025-01-18 16:34:43,Fail
S202500143,Akash,Tiwari,21,Male,Pune,Maharashtra,akash.tiwari.s202500143@example.in,7643906656,Technical Entrance Test,2025-01-18 09:28:51,Fail
S202500144,Pranav,Verma,23,Male,Jaipur,Rajasthan,pranav.verma.s202500144@example.in,9234989880,Technical Entrance Test,2025-01-18 15:19:32,Fail
S202500145,Shivam,Bhatia,23,Male,Pune,Maharashtra,shivam.bhatia.s202500145@example.in,9601132624,Technical Entrance Test,2025-01-18 13:20:03,Fail
S202500146,Kritika,Bhatia,25,Female,Mumbai,Maharashtra,kritika.bhatia.s202500146@example.in,6062625962,Technical Entrance Test,2025-01-18 15:59:18,Fail
S202500147,Harsh,Kaur,18,Male,Ahmedabad,Gujarat,harsh.kaur.s202500147@example.in,6361595245,Technical Entrance Test,2025-01-18 11:33:42,Fail
S202500148,Ishaan,Iyer,20,Male,Ahmedabad,Gujarat,ishaan.iyer.s202500148@example.in,9527724623,Technical Entrance Test,2025-01-18 10:18:32,Pass
S202500148,Ishaan,Iyer,20,Male,Ahmedabad,Gujarat,ishaan.iyer.s202500148@example.in,9527724623,IQ Test,2025-03-01 16:24:40,Fail
S202500149,Ishita,Jain,22,Female,Guwahati,Assam,ishita.jain.s202500149@example.in,9432253503,Technical Entrance Test,2025-01-18 11:48:50,Fail
S202500150,Siddharth,Mishra,23,Male,Visakhapatnam,Andhra Pradesh,siddharth.mishra.s202500150@example.in,8292710840,Technical Entrance Test,2025-01-18 13:34:55,Pass
S202500150,Siddharth,Mishra,23,Male,Visakhapatnam,Andhra Pradesh,siddharth.mishra.s202500150@example.in,8292710840,IQ Test,2025-03-01 12:22:12,Fail
S202500151,Nandini,Banerjee,23,Female,Chennai,Tamil Nadu,nandini.banerjee.s202500151@example.in,7969461262,Technical Entrance Test,2025-01-18 11:50:49,Fail
S202500152,Gaurav,Mehta,25,Male,Kolkata,West Bengal,gaurav.mehta.s202500152@example.in,7414513918,Technical Entrance Test,2025-01-18 13:59:09,Fail
S202500153,Prachi,Kulkarni,19,Female,Chandigarh,Chandigarh,prachi.kulkarni.s202500153@example.in,9623355607,Technical Entrance Test,2025-01-18 11:17:18,Fail
S202500154,Meera,Banerjee,22,Female,Noida,Uttar Pradesh,meera.banerjee.s202500154@example.in,8843283962,Technical Entrance Test,2025-01-18 11:28:38,Fail
S202500155,Nisha,Ali,18,Female,Bengaluru,Karnataka,nisha.ali.s202500155@example.in,6282536487,Technical Entrance Test,2025-01-18 11:28:49,Pass
S202500155,Nisha,Ali,18,Female,Bengaluru,Karnataka,nisha.ali.s202500155@example.in,6282536487,IQ Test,2025-03-01 13:51:40,Fail
S202500156,Meera,Banerjee,23,Female,Mumbai,Maharashtra,meera.banerjee.s202500156@example.in,8400245691,Technical Entrance Test,2025-01-18 16:37:52,Fail
S202500157,Harsh,Mukherjee,24,Male,Thiruvananthapuram,Kerala,harsh.mukherjee.s202500157@example.in,8670330316,Technical Entrance Test,2025-01-18 12:40:33,Fail
S202500158,Harini,Das,24,Female,Noida,Uttar Pradesh,harini.das.s202500158@example.in,8828405156,Technical Entrance Test,2025-01-18 09:55:52,Fail
S202500159,Manish,Ali,18,Male,Bengaluru,Karnataka,manish.ali.s202500159@example.in,8759300017,Technical Entrance Test,2025-01-18 16:35:30,Pass
S202500159,Manish,Ali,18,Male,Bengaluru,Karnataka,manish.ali.s202500159@example.in,8759300017,IQ Test,2025-03-01 09:02:21,Pass
S202500159,Manish,Ali,18,Male,Bengaluru,Karnataka,manish.ali.s202500159@example.in,8759300017,Descriptive Exam,2025-04-15 15:17:45,Fail
S202500160,Prachi,Pawar,20,Female,Patna,Bihar,prachi.pawar.s202500160@example.in,7411711158,Technical Entrance Test,2025-01-18 10:13:12,Fail
S202500161,Mahima,Choudhary,18,Female,Bengaluru,Karnataka,mahima.choudhary.s202500161@example.in,8122068901,Technical Entrance Test,2025-01-18 17:46:34,Fail
S202500162,Ananya,Verma,21,Female,Chandigarh,Chandigarh,ananya.verma.s202500162@example.in,6462098388,Technical Entrance Test,2025-01-18 15:12:40,Pass
S202500162,Ananya,Verma,21,Female,Chandigarh,Chandigarh,ananya.verma.s202500162@example.in,6462098388,IQ Test,2025-03-01 09:14:37,Fail
S202500163,Diya,Kulkarni,22,Female,Visakhapatnam,Andhra Pradesh,diya.kulkarni.s202500163@example.in,6237238472,Technical Entrance Test,2025-01-18 13:48:09,Pass
S202500163,Diya,Kulkarni,22,Female,Visakhapatnam,Andhra Pradesh,diya.kulkarni.s202500163@example.in,6237238472,IQ Test,2025-03-01 13:16:06,Fail
S202500164,Rohit,Ghosh,24,Male,Noida,Uttar Pradesh,rohit.ghosh.s202500164@example.in,6925153401,Technical Entrance Test,2025-01-18 17:27:24,Pass
S202500164,Rohit,Ghosh,24,Male,Noida,Uttar Pradesh,rohit.ghosh.s202500164@example.in,6925153401,IQ Test,2025-03-01 14:04:19,Fail
S202500165,Sakshi,Kaur,24,Female,Gurugram,Haryana,sakshi.kaur.s202500165@example.in,9220631702,Technical Entrance Test,2025-01-18 15:07:44,Fail
S202500166,Akash,Banerjee,25,Male,Pune,Maharashtra,akash.banerjee.s202500166@example.in,7324652428,Technical Entrance Test,2025-01-18 16:22:52,Fail
S202500167,Manish,Patel,25,Male,Patna,Bihar,manish.patel.s202500167@example.in,8545176087,Technical Entrance Test,2025-01-18 17:54:06,Fail
S202500168,Ananya,Shetty,20,Female,Ahmedabad,Gujarat,ananya.shetty.s202500168@example.in,6301836153,Technical Entrance Test,2025-01-18 10:13:49,Fail
S202500169,Nisha,Gupta,22,Female,Hyderabad,Telangana,nisha.gupta.s202500169@example.in,7283384668,Technical Entrance Test,2025-01-18 10:11:38,Fail
S202500170,Pooja,Sharma,23,Female,Lucknow,Uttar Pradesh,pooja.sharma.s202500170@example.in,9074949022,Technical Entrance Test,2025-01-18 15:24:00,Fail
S202500171,Manish,Shetty,18,Male,Chandigarh,Chandigarh,manish.shetty.s202500171@example.in,6647175695,Technical Entrance Test,2025-01-18 14:39:10,Fail
S202500172,Suresh,Mukherjee,22,Male,Kochi,Kerala,suresh.mukherjee.s202500172@example.in,8917698569,Technical Entrance Test,2025-01-18 10:56:31,Fail
S202500173,Vivaan,Choudhary,23,Male,Gurugram,Haryana,vivaan.choudhary.s202500173@example.in,8706378209,Technical Entrance Test,2025-01-18 09:12:52,Fail
S202500174,Ishita,Bhatia,23,Female,Bhopal,Madhya Pradesh,ishita.bhatia.s202500174@example.in,9562687419,Technical Entrance Test,2025-01-18 15:00:39,Pass
S202500174,Ishita,Bhatia,23,Female,Bhopal,Madhya Pradesh,ishita.bhatia.s202500174@example.in,9562687419,IQ Test,2025-03-01 10:50:13,Fail
S202500175,Pooja,Mishra,20,Female,Pune,Maharashtra,pooja.mishra.s202500175@example.in,8203423176,Technical Entrance Test,2025-01-18 12:14:01,Fail
S202500176,Manish,Kaur,18,Male,Bhopal,Madhya Pradesh,manish.kaur.s202500176@example.in,9166175261,Technical Entrance Test,2025-01-18 12:32:01,Pass
S202500176,Manish,Kaur,18,Male,Bhopal,Madhya Pradesh,manish.kaur.s202500176@example.in,9166175261,IQ Test,2025-03-01 11:57:36,Fail
S202500177,Kritika,Nair,20,Female,Guwahati,Assam,kritika.nair.s202500177@example.in,9842604083,Technical Entrance Test,2025-01-18 17:32:42,Fail
S202500178,Manish,Joshi,25,Male,Chennai,Tamil Nadu,manish.joshi.s202500178@example.in,7343100970,Technical Entrance Test,2025-01-18 14:18:37,Fail
S202500179,Jahnavi,Tiwari,22,Female,Chennai,Tamil Nadu,jahnavi.tiwari.s202500179@example.in,9947330267,Technical Entrance Test,2025-01-18 11:12:17,Fail
S202500180,Avni,Kaur,19,Female,Delhi,Delhi,avni.kaur.s202500180@example.in,6031395861,Technical Entrance Test,2025-01-18 17:08:04,Pass
S202500180,Avni,Kaur,19,Female,Delhi,Delhi,avni.kaur.s202500180@example.in,6031395861,IQ Test,2025-03-01 17:42:35,Fail
S202500181,Jahnavi,Kulkarni,23,Female,Chandigarh,Chandigarh,jahnavi.kulkarni.s202500181@example.in,7632198201,Technical Entrance Test,2025-01-18 17:48:37,Fail
S202500182,Simran,Verma,21,Female,Visakhapatnam,Andhra Pradesh,simran.verma.s202500182@example.in,9412506149,Technical Entrance Test,2025-01-18 17:34:54,Pass
S202500182,Simran,Verma,21,Female,Visakhapatnam,Andhra Pradesh,simran.verma.s202500182@example.in,9412506149,IQ Test,2025-03-01 11:40:38,Fail
S202500183,Vivaan,Mehta,25,Male,Visakhapatnam,Andhra Pradesh,vivaan.mehta.s202500183@example.in,7230685100,Technical Entrance Test,2025-01-18 16:21:34,Fail
S202500184,Simran,Das,19,Female,Thiruvananthapuram,Kerala,simran.das.s202500184@example.in,6689124531,Technical Entrance Test,2025-01-18 10:41:11,Pass
S202500184,Simran,Das,19,Female,Thiruvananthapuram,Kerala,simran.das.s202500184@example.in,6689124531,IQ Test,2025-03-01 13:30:49,Fail
S202500185,Akash,Das,25,Male,Kochi,Kerala,akash.das.s202500185@example.in,7996806625,Technical Entrance Test,2025-01-18 14:29:24,Fail
S202500186,Sanya,Shetty,20,Female,Ahmedabad,Gujarat,sanya.shetty.s202500186@example.in,8568276155,Technical Entrance Test,2025-01-18 10:56:25,Fail
S202500187,Riya,Chatterjee,21,Female,Patna,Bihar,riya.chatterjee.s202500187@example.in,9311851820,Technical Entrance Test,2025-01-18 16:05:15,Fail
S202500188,Harini,Mukherjee,21,Female,Bhubaneswar,Odisha,harini.mukherjee.s202500188@example.in,9251550404,Technical Entrance Test,2025-01-18 14:24:43,Pass
S202500188,Harini,Mukherjee,21,Female,Bhubaneswar,Odisha,harini.mukherjee.s202500188@example.in,9251550404,IQ Test,2025-03-01 11:15:08,Pass
S202500188,Harini,Mukherjee,21,Female,Bhubaneswar,Odisha,harini.mukherjee.s202500188@example.in,9251550404,Descriptive Exam,2025-04-15 17:06:47,Fail
S202500189,Anirudh,Menon,19,Male,Thiruvananthapuram,Kerala,anirudh.menon.s202500189@example.in,9591403640,Technical Entrance Test,2025-01-18 16:05:12,Fail
S202500190,Aarav,Rao,21,Male,Thiruvananthapuram,Kerala,aarav.rao.s202500190@example.in,8119092173,Technical Entrance Test,2025-01-18 17:23:54,Fail
S202500191,Jahnavi,Yadav,23,Female,Bengaluru,Karnataka,jahnavi.yadav.s202500191@example.in,8137970605,Technical Entrance Test,2025-01-18 16:43:28,Fail
S202500192,Vivaan,Bhatia,21,Male,Kolkata,West Bengal,vivaan.bhatia.s202500192@example.in,8148510181,Technical Entrance Test,2025-01-18 11:03:31,Fail
S202500193,Prachi,Shetty,24,Female,Delhi,Delhi,prachi.shetty.s202500193@example.in,8568903158,Technical Entrance Test,2025-01-18 14:32:01,Fail
S202500194,Aditya,Nair,24,Male,Visakhapatnam,Andhra Pradesh,aditya.nair.s202500194@example.in,7642953531,Technical Entrance Test,2025-01-18 17:18:55,Fail
S202500195,Aman,Nair,23,Male,Thiruvananthapuram,Kerala,aman.nair.s202500195@example.in,8533053049,Technical Entrance Test,2025-01-18 12:23:21,Pass
S202500195,Aman,Nair,23,Male,Thiruvananthapuram,Kerala,aman.nair.s202500195@example.in,8533053049,IQ Test,2025-03-01 13:42:34,Fail
S202500196,Anirudh,Reddy,20,Male,Kolkata,West Bengal,anirudh.reddy.s202500196@example.in,9252559905,Technical Entrance Test,2025-01-18 12:27:29,Fail
S202500197,Abhishek,Singh,24,Male,Patna,Bihar,abhishek.singh.s202500197@example.in,6327896377,Technical Entrance Test,2025-01-18 14:49:50,Fail
S202500198,Nikhil,Mehta,24,Male,Jaipur,Rajasthan,nikhil.mehta.s202500198@example.in,6768758891,Technical Entrance Test,2025-01-18 17:49:49,Fail
S202500199,Aarav,Jain,25,Male,Chandigarh,Chandigarh,aarav.jain.s202500199@example.in,9379517256,Technical Entrance Test,2025-01-18 14:29:55,Fail
S202500200,Aishwarya,Bhatia,21,Female,Patna,Bihar,aishwarya.bhatia.s202500200@example.in,6533496798,Technical Entrance Test,2025-01-18 17:07:01,Fail
S202500201,Simran,Nair,22,Female,Kolkata,West Bengal,simran.nair.s202500201@example.in,6762004825,Technical Entrance Test,2025-01-18 17:54:29,Fail
S202500202,Aman,Kaur,18,Male,Delhi,Delhi,aman.kaur.s202500202@example.in,6088311586,Technical Entrance Test,2025-01-18 11:11:53,Fail
S202500203,Aman,Das,23,Male,Bengaluru,Karnataka,aman.das.s202500203@example.in,9463040634,Technical Entrance Test,2025-01-18 15:31:09,Fail
S202500204,Isha,Banerjee,18,Female,Bengaluru,Karnataka,isha.banerjee.s202500204@example.in,8590673011,Technical Entrance Test,2025-01-18 09:55:32,Fail
S202500205,Nikhil,Yadav,23,Male,Kochi,Kerala,nikhil.yadav.s202500205@example.in,8555663727,Technical Entrance Test,2025-01-18 16:17:44,Fail
S202500206,Aakash,Pawar,22,Male,Bhubaneswar,Odisha,aakash.pawar.s202500206@example.in,9535225089,Technical Entrance Test,2025-01-18 09:50:24,Fail
S202500207,Anirudh,Kaur,24,Male,Hyderabad,Telangana,anirudh.kaur.s202500207@example.in,6615272679,Technical Entrance Test,2025-01-18 10:54:27,Fail
S202500208,Aniket,Sharma,23,Male,Pune,Maharashtra,aniket.sharma.s202500208@example.in,9946384391,Technical Entrance Test,2025-01-18 10:19:23,Fail
S202500209,Aditya,Choudhary,24,Male,Lucknow,Uttar Pradesh,aditya.choudhary.s202500209@example.in,6239368007,Technical Entrance Test,2025-01-18 12:52:51,Pass
S202500209,Aditya,Choudhary,24,Male,Lucknow,Uttar Pradesh,aditya.choudhary.s202500209@example.in,6239368007,IQ Test,2025-03-01 16:33:55,Fail
S202500210,Rahul,Ghosh,21,Male,Jaipur,Rajasthan,rahul.ghosh.s202500210@example.in,9629251882,Technical Entrance Test,2025-01-18 16:17:01,Fail
S202500211,Sachin,Joshi,22,Male,Hyderabad,Telangana,sachin.joshi.s202500211@example.in,8082369207,Technical Entrance Test,2025-01-18 14:28:04,Pass
S202500211,Sachin,Joshi,22,Male,Hyderabad,Telangana,sachin.joshi.s202500211@example.in,8082369207,IQ Test,2025-03-01 11:29:01,Fail
S202500212,Aditi,Pillai,25,Female,Noida,Uttar Pradesh,aditi.pillai.s202500212@example.in,9892019091,Technical Entrance Test,2025-01-18 14:21:10,Fail
S202500213,Sneha,Pillai,20,Female,Thiruvananthapuram,Kerala,sneha.pillai.s202500213@example.in,9039789027,Technical Entrance Test,2025-01-18 09:00:00,Fail
S202500214,Vivaan,Reddy,21,Male,Patna,Bihar,vivaan.reddy.s202500214@example.in,9670801995,Technical Entrance Test,2025-01-18 16:32:56,Pass
S202500214,Vivaan,Reddy,21,Male,Patna,Bihar,vivaan.reddy.s202500214@example.in,9670801995,IQ Test,2025-03-01 09:50:31,Fail
S202500215,Rohit,Kaur,20,Male,Bhubaneswar,Odisha,rohit.kaur.s202500215@example.in,6589098920,Technical Entrance Test,2025-01-18 13:12:48,Fail
S202500216,Aarav,Patel,22,Male,Hyderabad,Telangana,aarav.patel.s202500216@example.in,6107923042,Technical Entrance Test,2025-01-18 17:17:49,Fail
S202500217,Harini,Ali,22,Female,Chandigarh,Chandigarh,harini.ali.s202500217@example.in,9349334190,Technical Entrance Test,2025-01-18 11:55:47,Fail
S202500218,Harini,Kulkarni,24,Female,Pune,Maharashtra,harini.kulkarni.s202500218@example.in,7606074564,Technical Entrance Test,2025-01-18 10:25:04,Fail
S202500219,Ishita,Tiwari,18,Female,Visakhapatnam,Andhra Pradesh,ishita.tiwari.s202500219@example.in,9559267373,Technical Entrance Test,2025-01-18 13:00:06,Fail
S202500220,Pallavi,Shetty,23,Female,Hyderabad,Telangana,pallavi.shetty.s202500220@example.in,7972883559,Technical Entrance Test,2025-01-18 17:12:50,Fail
S202500221,Tejas,Pillai,23,Male,Bhopal,Madhya Pradesh,tejas.pillai.s202500221@example.in,7582184688,Technical Entrance Test,2025-01-18 11:25:19,Pass
S202500221,Tejas,Pillai,23,Male,Bhopal,Madhya Pradesh,tejas.pillai.s202500221@example.in,7582184688,IQ Test,2025-03-01 11:26:03,Fail
S202500222,Siddharth,Khan,23,Male,Kochi,Kerala,siddharth.khan.s202500222@example.in,6473365362,Technical Entrance Test,2025-01-18 10:40:22,Pass
S202500222,Siddharth,Khan,23,Male,Kochi,Kerala,siddharth.khan.s202500222@example.in,6473365362,IQ Test,2025-03-01 12:11:50,Fail
S202500223,Ishita,Rao,19,Female,Thiruvananthapuram,Kerala,ishita.rao.s202500223@example.in,9715014665,Technical Entrance Test,2025-01-18 14:31:00,Pass
S202500223,Ishita,Rao,19,Female,Thiruvananthapuram,Kerala,ishita.rao.s202500223@example.in,9715014665,IQ Test,2025-03-01 11:32:34,Pass
S202500223,Ishita,Rao,19,Female,Thiruvananthapuram,Kerala,ishita.rao.s202500223@example.in,9715014665,Descriptive Exam,2025-04-15 17:46:29,Fail
S202500224,Isha,Sharma,21,Female,Bengaluru,Karnataka,isha.sharma.s202500224@example.in,8017232806,Technical Entrance Test,2025-01-18 12:14:09,Fail
S202500225,Aman,Reddy,24,Male,Ahmedabad,Gujarat,aman.reddy.s202500225@example.in,8973079462,Technical Entrance Test,2025-01-18 09:33:41,Fail
S202500226,Pranav,Mehta,20,Male,Guwahati,Assam,pranav.mehta.s202500226@example.in,7985028043,Technical Entrance Test,2025-01-18 11:43:09,Fail
S202500227,Sanya,Bhatia,18,Female,Chennai,Tamil Nadu,sanya.bhatia.s202500227@example.in,9974910317,Technical Entrance Test,2025-01-18 09:24:58,Fail
S202500228,Shivam,Kaur,21,Male,Chandigarh,Chandigarh,shivam.kaur.s202500228@example.in,6923340850,Technical Entrance Test,2025-01-18 11:45:26,Pass
S202500228,Shivam,Kaur,21,Male,Chandigarh,Chandigarh,shivam.kaur.s202500228@example.in,6923340850,IQ Test,2025-03-01 11:18:09,Pass
S202500228,Shivam,Kaur,21,Male,Chandigarh,Chandigarh,shivam.kaur.s202500228@example.in,6923340850,Descriptive Exam,2025-04-15 16:07:19,Fail
S202500229,Aishwarya,Mehta,21,Female,Patna,Bihar,aishwarya.mehta.s202500229@example.in,9067406459,Technical Entrance Test,2025-01-18 17:29:16,Fail
S202500230,Abhishek,Pawar,20,Male,Jaipur,Rajasthan,abhishek.pawar.s202500230@example.in,8191550362,Technical Entrance Test,2025-01-18 12:48:24,Fail
S202500231,Tanvi,Jain,24,Female,Mumbai,Maharashtra,tanvi.jain.s202500231@example.in,8388822053,Technical Entrance Test,2025-01-18 15:12:49,Fail
S202500232,Bhavya,Mukherjee,20,Female,Lucknow,Uttar Pradesh,bhavya.mukherjee.s202500232@example.in,8295035453,Technical Entrance Test,2025-01-18 11:54:28,Pass
S202500232,Bhavya,Mukherjee,20,Female,Lucknow,Uttar Pradesh,bhavya.mukherjee.s202500232@example.in,8295035453,IQ Test,2025-03-01 14:36:44,Fail
S202500233,Kavya,Choudhary,25,Female,Ahmedabad,Gujarat,kavya.choudhary.s202500233@example.in,7785494804,Technical Entrance Test,2025-01-18 13:36:07,Pass
S202500233,Kavya,Choudhary,25,Female,Ahmedabad,Gujarat,kavya.choudhary.s202500233@example.in,7785494804,IQ Test,2025-03-01 17:47:30,Fail
S202500234,Vivaan,Reddy,19,Male,Guwahati,Assam,vivaan.reddy.s202500234@example.in,9195846622,Technical Entrance Test,2025-01-18 17:40:39,Fail
S202500235,Karthik,Pillai,21,Male,Bhopal,Madhya Pradesh,karthik.pillai.s202500235@example.in,6420028744,Technical Entrance Test,2025-01-18 17:44:38,Fail
S202500236,Tejas,Rao,20,Male,Mumbai,Maharashtra,tejas.rao.s202500236@example.in,7822535193,Technical Entrance Test,2025-01-18 15:11:45,Fail
S202500237,Karthik,Choudhary,21,Male,Chandigarh,Chandigarh,karthik.choudhary.s202500237@example.in,6312661113,Technical Entrance Test,2025-01-18 12:54:05,Fail
S202500238,Sneha,Verma,23,Female,Chennai,Tamil Nadu,sneha.verma.s202500238@example.in,7995237490,Technical Entrance Test,2025-01-18 10:40:18,Fail
S202500239,Isha,Mehta,22,Female,Guwahati,Assam,isha.mehta.s202500239@example.in,6247795251,Technical Entrance Test,2025-01-18 14:14:58,Fail
S202500240,Nikhil,Singh,20,Male,Ahmedabad,Gujarat,nikhil.singh.s202500240@example.in,6134331887,Technical Entrance Test,2025-01-18 09:28:45,Fail
S202500241,Sneha,Menon,19,Female,Noida,Uttar Pradesh,sneha.menon.s202500241@example.in,9405061533,Technical Entrance Test,2025-01-18 14:11:32,Fail
S202500242,Nikhil,Nair,19,Male,Jaipur,Rajasthan,nikhil.nair.s202500242@example.in,6884108145,Technical Entrance Test,2025-01-18 15:31:53,Fail
S202500243,Siddharth,Banerjee,21,Male,Noida,Uttar Pradesh,siddharth.banerjee.s202500243@example.in,6531421285,Technical Entrance Test,2025-01-18 15:13:40,Pass
S202500243,Siddharth,Banerjee,21,Male,Noida,Uttar Pradesh,siddharth.banerjee.s202500243@example.in,6531421285,IQ Test,2025-03-01 13:48:08,Fail
